"TIME","GEO","UNIT","SEX","AGE","ICD10","Value","Flag and Footnotes"
"2014","Sweden","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","175.95",""
"2014","Sweden","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,938.96",""
"2014","Sweden","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","786.66",""
"2014","Sweden","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","114.78",""
"2014","Sweden","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,560.34",""
"2014","United Kingdom","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","971.17",""
"2014","United Kingdom","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","181",""
"2014","United Kingdom","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,233.15",""
"2014","United Kingdom","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,145.89",""
"2014","United Kingdom","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","219.96",""
"2014","United Kingdom","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,968.3",""
"2014","United Kingdom","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","837.96",""
"2014","United Kingdom","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","142.96",""
"2014","United Kingdom","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,707.08",""
"2014","Iceland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","882.53",""
"2014","Iceland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","145.42",""
"2014","Iceland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,925.5",""
"2014","Iceland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,048.39",""
"2014","Iceland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","170.05",""
"2014","Iceland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,674.38",""
"2014","Iceland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","760.89",""
"2014","Iceland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","120.72",""
"2014","Iceland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,403.65",""
"2014","Liechtenstein","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","976.36",""
"2014","Liechtenstein","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","136.88",""
"2014","Liechtenstein","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,441.89",""
"2014","Liechtenstein","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,106.94",""
"2014","Liechtenstein","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","170.37",""
"2014","Liechtenstein","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,973.27",""
"2014","Liechtenstein","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","890.7",""
"2014","Liechtenstein","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","103.84",""
"2014","Liechtenstein","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,139.02",""
"2014","Norway","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","913.73",""
"2014","Norway","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","145.94",""
"2014","Norway","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,083.33",""
"2014","Norway","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,114.28",""
"2014","Norway","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","176.85",""
"2014","Norway","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,984.16",""
"2014","Norway","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","770.62",""
"2014","Norway","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","113.52",""
"2014","Norway","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,483.27",""
"2014","Switzerland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","838.86",""
"2014","Switzerland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","136.06",""
"2014","Switzerland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,740.14",""
"2014","Switzerland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,034.22",""
"2014","Switzerland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","172.31",""
"2014","Switzerland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,592.36",""
"2014","Switzerland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","700.53",""
"2014","Switzerland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","99.57",""
"2014","Switzerland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,181.39",""
"2014","Serbia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,636.11",""
"2014","Serbia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","333.62",""
"2014","Serbia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,013.07",""
"2014","Serbia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,898.37",""
"2014","Serbia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","449.95",""
"2014","Serbia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,877.73",""
"2014","Serbia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,423.13",""
"2014","Serbia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","224.03",""
"2014","Serbia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,373.23",""
"2014","Turkey","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,167","d"
"2014","Turkey","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","217",""
"2014","Turkey","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,088.79","d"
"2014","Turkey","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,434.38","d"
"2014","Turkey","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","289.09",""
"2014","Turkey","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,162.35","d"
"2014","Turkey","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","965.82","d"
"2014","Turkey","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","145.66",""
"2014","Turkey","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,351.59","d"
"2015","European Union - 28 countries","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,035.96",""
"2015","European Union - 28 countries","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","210",""
"2015","European Union - 28 countries","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,445.72",""
"2015","European Union - 28 countries","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,286.92",""
"2015","European Union - 28 countries","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","282.22",""
"2015","European Union - 28 countries","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,434.52",""
"2015","European Union - 28 countries","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","849.18",""
"2015","European Union - 28 countries","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","140.32",""
"2015","European Union - 28 countries","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,775.52",""
"2015","Belgium","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,001.86",""
"2015","Belgium","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","194.48",""
"2015","Belgium","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,334.92",""
"2015","Belgium","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,228.98",""
"2015","Belgium","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","242.98",""
"2015","Belgium","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,299.38",""
"2015","Belgium","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","835.52",""
"2015","Belgium","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","146.19",""
"2015","Belgium","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,681.21",""
"2015","Bulgaria","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,660.15",""
"2015","Bulgaria","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","372.03",""
"2015","Bulgaria","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,977.78",""
"2015","Bulgaria","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","2,060.4",""
"2015","Bulgaria","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","524.72",""
"2015","Bulgaria","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","8,400.01",""
"2015","Bulgaria","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,361.02",""
"2015","Bulgaria","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","227.41",""
"2015","Bulgaria","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,040.82",""
"2015","Czechia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,280.12",""
"2015","Czechia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","234.95",""
"2015","Czechia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,594.78",""
"2015","Czechia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,603.65",""
"2015","Czechia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","324.32",""
"2015","Czechia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,884.99",""
"2015","Czechia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,051.18",""
"2015","Czechia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","147.49",""
"2015","Czechia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,781.78",""
"2015","Denmark","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,032.51",""
"2015","Denmark","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","189.85",""
"2015","Denmark","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,511.17",""
"2015","Denmark","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,245.24",""
"2015","Denmark","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","232.27",""
"2015","Denmark","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,427.01",""
"2015","Denmark","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","876.93",""
"2015","Denmark","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","147.05",""
"2015","Denmark","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,890",""
"2015","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,057.22",""
"2015","Germany (until 1990 former territory of the FRG)","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","200.12",""
"2015","Germany (until 1990 former territory of the FRG)","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,595.51",""
"2015","Germany (until 1990 former territory of the FRG)","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,301.69",""
"2015","Germany (until 1990 former territory of the FRG)","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","261.68",""
"2015","Germany (until 1990 former territory of the FRG)","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,595.08",""
"2015","Germany (until 1990 former territory of the FRG)","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","876.07",""
"2015","Germany (until 1990 former territory of the FRG)","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","139.27",""
